ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
30021219,9986.76,9986.76,0
30021229,2616530.5,2616530.5,0
30024210,318.72,318.72,0
30024230,216.66,216.66,0
30024280,152,152,0
30024290,16793.06,16793.06,0
30024999,44589.95,44589.95,0
30029000,311247.84,311247.84,0
30029099,33423.36,33423.36,0
30039019,550.44,550.44,0
30039062,419.52,419.52,0
30039073,15357.25,15357.25,0
30039079,4206,4206,0
30039089,262000,262000,0
30041012,9051.9,9051.9,0
30041019,4503.07,4503.07,0
30041020,2256.8,2256.8,0
30042011,2600,2600,0
30042019,7138.129999999999,7138.129999999999,0
30042029,2248.94,2248.94,0
30042041,14112,14112,0
30042059,18167.75,18167.75,0
30042061,339,339,0
30042079,6546,6546,0
30042099,40668.13,40668.13,0
30043210,14221.43,14221.43,0
30043911,795417.91,795417.91,0
30043921,439.8,439.8,0
30043939,3284.87,3284.87,0
30043999,396.98,396.98,0
30045030,2072.8,2072.8,0
30045040,3122,3122,0
30045090,4449.67,4449.67,0
30046000,529.6,529.6,0
30049029,350,350,0
30049037,1293.71,1293.71,0
30049039,3091.2,3091.2,0
30049043,272.48,272.48,0
30049059,7039.559999999999,7039.559999999999,0
30049062,77500,77500,0
30049063,1120.4,1120.4,0
30049067,3511.66,3511.66,0
30049069,41608.44,41608.44,0
30049073,1046.79,1046.79,0
30049074,2591.6,2591.6,0
30049079,83645.71,83645.71,0
30049099,26752.75,26752.75,0
30059090,135.36,135.36,0
30089199,13319.7,0,-13319.7
31010000,290829280.61,290829280.61,0
31021010,9272355.71,9272355.71,0
31021090,1061914.93,1061914.93,0
31022100,6081598.15,6081598.15,0
31022990,209481.99,209481.99,0
31024000,134947.22,134947.22,0
31025090,6208721.720000001,6208721.720000001,0
31026000,321600,321600,0
31028000,144699.49,144699.49,0
31029000,5283700.72,5283700.72,0
31031100,415574.73,415574.73,0
31031900,5709241.9,5709241.9,0
31039011,92900,92900,0
31039019,6400,6400,0
31039090,2335490.12,2335490.12,0
31042010,7071705.26,7071705.26,0
31042090,32100316.43,32100316.43,-3.725290298461914e-09
31043010,12866.32,12866.32,0
31049090,2927210.51,2927210.51,0
31051000,901486.49,901486.49,0
31052000,53823507.51,53823507.51,0
31053000,95256300,95256300,0
31054000,12613307.2,12613307.2,0
31055100,1533828,1533828,0
31055900,136974675.61,136974675.61,0
31056000,5809314.310000001,5809314.310000001,0
31059019,972569.36,972569.36,0
31059090,15064176.71,15064176.71,0
32041100,13484.32,13484.32,0
32041400,72000,72000,0
32041820,3927.52,3927.52,0
32061910,189322.88,189322.88,0
32061990,50726.77,50726.77,0
32091010,25859.35,25859.35,0
32131000,1256.91,1256.91,0
32141020,360,360,0
32159000,2351.22,2351.22,0
33011300,659284.75,659284.75,0
33012918,14000,14000,0
33012919,16632768.6,16632768.6,0
33030010,67.47999999999999,67.47999999999999,0
33043000,10.49,10.49,0
33049910,94.81,94.81,0
33049990,6052.33,6052.33,0
33079000,363252.24,363252.24,0
34011900,69.2,69.2,0
34012090,1221.45,1221.45,0
34013000,156422.5,156422.5,0
34023990,40,40,0
34024200,57800,57800,0
34025000,18264.59,18264.59,0
34029011,16243.99,16243.99,0
34029019,12752.8,12752.8,0
34029029,844579.46,844579.46,0
34029031,15248.63,15248.63,1.818989403545856e-12
34029039,13590.42,13590.42,0
34029090,1065.29,1065.29,0
34059000,6140.8,6140.8,0
35021900,153197,153197,0
35022000,26850,26850,0
35030012,1000,1000,0
35040020,19118465.8,19118465.8,0
35051000,468000,468000,0
35061090,1762.48,1762.48,-2.273736754432321e-13
35069110,20.65,20.65,0
35069120,654144.18,654144.1799999999,-1.164153218269348e-10
35069190,40.79,40.79,0
35069900,317,317,0
35079049,135657.72,135657.72,0
37069000,20000,20000,0
38070000,3300,3300,0
38085200,1765.6,1765.6,0
38085925,55500,55500,0
38085929,142044.84,142044.84,0
38086100,841338.85,841338.85,0
38086290,6037753.24,6037753.24,0
38086990,6755773.46,6755773.46,0
38089029,4645.3,4645.3,0
38089111,576.36,576.36,0
38089119,3255426.48,3255426.48,0
38089120,12000,12000,0
38089191,7006754.72,7006754.72,0
38089192,179607.33,179607.33,0
38089194,5250,5250,0
38089195,45710.7,45710.7,0
38089196,522097.47,522097.47,0
38089197,1685649.34,1685649.34,0
38089199,72672396.37,72685716.07000001,13319.70000000298
38089211,9966.6,9966.6,0
38089219,1000707.51,1000707.51,-1.164153218269348e-10
38089220,134266.4,134266.4,0
38089291,1093405.97,1093405.97,0
38089293,7564359.220000001,7564359.220000001,0
38089296,1230030.97,1230030.97,0
38089297,3361923.78,3361923.78,0
38089299,67095010.17,67095010.17,0
38089311,920.25,920.25,0
38089319,557755.71,557755.71,0
38089321,21620,21620,0
38089322,3284149.59,3284149.59,0
38089323,2610428.11,2610428.11,0
38089324,22073753.24,22073753.24,0
38089325,7790,7790,0
38089326,916582.0800000001,916582.0800000001,0
38089327,809934.4199999999,809934.4199999999,0
38089328,8133.5,8133.5,0
38089329,28656634.56,28656634.56,0
38089349,127709.39,127709.39,0
38089351,230969.79,230969.79,0
38089359,2520491.32,2520491.32,0
38089419,2175753.24,2175753.24,0
38089429,97102.99,97102.99,0
38089919,981.5,981.5,0
38089991,362145.86,362145.86,0
38089992,1755.87,1755.87,0
38089993,396474.1,396474.1,0
38089995,1465720.05,1465720.05,0
38089999,3233822.77,3233822.77,0
38111900,19860,19860,0
38112110,11483.19,11483.19,0
38112120,19175.02,19175.02,0
38112140,1414.08,1414.08,0
38119010,1950,1950,0
38130090,500,500,0
38140090,879.0799999999999,879.0799999999999,0
38190000,85987.09,85987.09,0
38200000,4568.02,4568.02,0
38210000,250821.12,250821.12,0
38221990,127.84,127.84,0
38229000,2655,2655,0
38244000,6722.16,6722.16,0
38249011,16022,16022,0
38249077,35314,35314,0
38249929,191376.06,191376.06,0
38249941,157834.34,157834.34,0
38249977,387082.45,387082.45,0
38249979,266816.85,266816.85,0
38249986,38517,38517,0
38249988,64821,64821,0
38249989,52595.57,52595.57,0
38251000,208771,208771,0
39049010,90,90,0
39052100,910.4,910.4,0
39069041,55600,55600,0
39069049,28656.04,28656.04,0
39095029,197.85,197.85,0
39100021,65216,65216,0
39100030,40129.26,40129.26,0
39100090,190.13,190.13,0
39139020,12768.94,12768.94,0
39151000,5311.59,5311.59,0
39152000,1080,1080,0
39153000,41069.46,41069.46,0
39159000,1619586.3,1619586.3,0
39162000,23473.74,23473.74,0
39172100,3982.96,3982.96,0
39172300,785592.2699999999,785592.2699999999,0
39172900,35372.92,35372.92,0
39173100,3657.56,3657.56,0
39173229,1000,1000,0
39173290,12610,12610,0
39173300,10250,10250,0
39173900,5234.33,5234.33,0
39174090,129894.12,129894.12,0
39191020,52,52,0
39199020,492.48,492.48,0
39199090,94,94,0
39201010,15,15,0
39201099,711489.89,711489.89,0
39202019,23552,23552,0
39204310,550.5,550.5,0
39209910,281.69,281.69,0
39209990,2208.5,2208.5,0
39211200,2288.9,2288.9,0
39211900,22413.3,22413.3,0
39219012,3740,3740,0
39229000,13.67,13.67,0
39231090,583574.0299999999,583574.03,1.164153218269348e-10
39232110,2594.69,2594.69,0
39232190,1203968.89,1203968.89,0
39232910,64701,64701,0
39232990,13812,13812,0
39233010,4336,4336,0
39233090,156452.6,156452.6,0
39235000,1511.72,1511.72,0
39239010,235200,235200,0
39239090,5202.04,5202.04,0
39241000,135290,135290,0
39249000,6060.86,6060.86,0
39251000,755968.35,755968.35,0
39253000,410.04,410.04,0
39259010,220,220,0
39259090,19414.86,19414.86,0
39261000,91.19,91.19,0
39262000,12483.89,12483.89,0
39263000,149.21,149.21,0
39269010,37.82,37.82,0
39269022,3000,3000,0
39269040,340.96,340.96,0
39269069,95.78,95.78,0
39269090,234336.27,234336.27,0
40011000,13188739.88,13188739.88,0
40012100,9606812.85,9606812.85,0
40012200,208858.5,208858.5,0
40012920,169430.82,169430.82,0
40012990,10376929.96,10376929.96,0
40029100,266801.1,266801.1,0
40040000,24050.28,24050.28,0
40059190,32,32,0
40092190,943.5,943.5,0
40093100,25711.12,25711.12,0
40094290,1129.37,1129.37,0
40101100,1000,1000,0
40101200,7600,7600,0
40101900,10403.93,10403.93,0
40103100,3413.07,3413.07,0
40103200,96.09,96.09,0
40103300,15803.13,15803.13,0
40103600,1521.37,1521.37,0
40103900,12121.19,12121.19,0
40111000,227404.14,227404.14,0
40112090,77122.38,77122.38,0
40113000,1033.28,1033.28,0
40114000,1205187.22,1205187.22,0
40116100,1000,1000,0
40117010,2000,2000,0
40117090,884170.52,884170.52,0
40118090,6900,6900,0
40119090,4013.06,4013.06,0
40121200,5000,5000,0
40121900,140,140,0
40122000,61575.8,61575.8,0
40129090,55924.42,55924.42,0
40131010,233.1,233.1,0
40131090,5710.7,5710.7,0
40139000,29717.45,29717.45,0
40141000,26200,26200,0
40151900,7742.04,7742.04,0
40161010,535034,535034,0
40169300,2996043.899999999,2996043.899999999,0
40169400,4971,4971,0
40169910,11.67,11.67,0
40169990,1317.85,1317.85,0
40170000,6648,6648,0
41012000,3286160,3286160,0
41015010,62.7,62.7,0
41021000,133063.31,133063.31,0
41022900,461667.42,461667.42,0
41033000,39249916.79,39249916.79,0
41041114,207540,207540,0
41041124,2.2,2.2,0
41044920,32935.58,32935.58,0
41062200,58174.75,58174.75,0
41071220,81000,81000,0
41079110,7464727.060000001,7464727.060000001,0
41079210,1488169.69,1488169.69,0
41079910,7759599.53,7759599.53,0
41132000,529593,529593,0
42021210,19354.3,19354.3,0
42021220,136.14,136.14,0
42021900,1185,1185,0
42022100,16985.02,16985.02,0
42023100,421284.98,421284.98,0
42023200,1020,1020,0
42029200,1017.79,1017.79,0
42032900,14240.03,14240.03,0
42033000,1419.82,1419.82,0
43021910,37308.5,37308.5,0
43023000,111317,111317,0
43039000,7600,7600,0
44011000,1626694.27,1626694.27,0
44011100,109752483.11,109752483.11,0
44011200,197227876.48,197227876.48,0
44012100,34768724.2,34768724.2,-7.450580596923828e-09
44012200,189193925.01,189193925.01,0
44013100,1976355.6,1976355.6,0
44013900,97029630.85,97029630.85,0
44014100,2507827.55,2507827.55,0
44014900,9612111.940000001,9612111.94,-1.862645149230957e-09
44029000,212061090.59,212061090.59,0
44031100,4135935.94,4135935.94,0
44031200,5316433.73,5316433.73,0
44032100,58437789.59,58437789.59,0
44032200,235993289.85,235993289.85,0
44032300,165883.95,165883.95,0
44032600,12148282.86,12148282.86,0
44034200,56132.69,56132.69,0
44034900,58901270.09999999,58901270.09999999,0
44039800,232143432.81,232143432.81,0
44039900,265066864.8,265066864.8,0
44041000,213611.1,213611.1,0
44042000,332640.54,332640.54,0
44050000,720,720,0
44069100,28797.15,28797.15,0
44071100,5428566.41,5428566.41,0
44071900,7200,7200,0
44072100,6000,6000,0
44072300,76375.5,76375.5,0
44072910,41626.64,41626.64,0
44072940,685.0999999999999,685.0999999999999,0
44072990,74883.65,74883.65,0
44079400,1122,1122,0
44079960,648655.1,648655.1,0
44079970,183278.79,183278.79,0
44079990,29855778.7,29855778.7,3.725290298461914e-09
44081091,71928.43,71928.43,0
44089090,135890.73,135890.73,0
44092200,11407.8,11407.8,0
44092900,66758.95999999999,66758.95999999999,0
44101110,5896,5896,0
44101999,2530,2530,0
44123300,367237.09,367237.09,0
44129900,1830,1830,0
44130000,238835.81,238835.81,0
44149000,1500,1500,0
44151000,112028,112028,0
44152000,151039.08,151039.08,0
44170020,300,300,0
44170090,3040,3040,0
44182900,2270,2270,0
44183000,3118,3118,0
44187900,60571.68,60571.68,0
44188900,90000,90000,0
44199000,600,600,0
44209000,87544.5,87544.5,0
44219900,108350,108350,0
45049000,6.87,6.87,0
47061000,270797.8,270797.8,0
47071000,11918.58,11918.58,0
47072000,16573.5,16573.5,0
47079000,189011.56,189011.56,0
48022090,31015.23,31015.23,0
48025610,9994545,9994545,0
48025699,3300,3300,0
48030090,980,980,0
48081000,1484.25,1484.25,0
48119010,188519197.8,188519197.8,0
48119090,1183,1183,0
48182000,293.76,293.76,0
48183000,1740.02,1740.02,0
48191000,551237.8099999999,551237.8099999999,0
48194000,9125.52,9125.52,0
48195000,825483.5,825483.5,0
48211000,6480,6480,0
48232099,469.92,469.92,0
48237000,42648.6,42648.6,0
48239099,17.74,17.74,0
49019900,1394.9,1394.9,0
49021000,239.2,239.2,0
49089000,25887.13,25887.13,0
49111090,30052.47,30052.47,0
50010000,61488.02,61488.02,0
50030010,18.95,18.95,0
51011110,683761.79,683761.79,0
51011190,142868.23,142868.23,0
51011900,3831.26,3831.26,0
51012100,24152.6,24152.6,0
51052100,1034,1034,0
51100000,161856.3,161856.3,0
51111120,633,633,0
52010010,410380997.92,410380997.92,0
52010020,11354594532.69,11354594532.69,0
52010090,138856944.64,138856944.64,-2.980232238769531e-08
52021000,50656,50656,0
52029100,1228012.97,1228012.97,0
52029900,98661490.52,98661490.52,0
52030000,54767846.85,54767846.85,0
52042000,5243852,5243852,0
52084200,71.7,71.7,0
52111900,4699.8,4699.8,0
53013000,12.9,12.9,0
53039090,122600,122600,0
53050090,6018701.66,6018701.66,0
54077200,3200,3200,0
54078300,338.45,338.45,0
54082100,185.6,185.6,0
56022900,1058.98,1058.98,0
56031330,78,78,0
56031390,385,385,0
56072900,50,50,0
56075011,4.38,4.38,0
56079010,899576.4400000001,899576.4400000001,0
56089000,570,570,0
58110000,1470,1470,0
59061000,58.71,58.71,0
59090000,5906.63,5906.63,0
60062300,476,476,0
60063430,1800,1800,0
60063490,594387,594387,0
61034300,376.96,376.96,0
61045100,629,629,0
61046100,5434.26,5434.26,0
61046200,775,775,0
61046300,1081,1081,0
61046900,20,20,0
61051000,3335.77,3335.77,0
61059000,5125.5,5125.5,0
61062000,3276,3276,0
61091000,254775,254775,0
61099000,34519.86,34519.86,0
61121100,1117677.6,1117677.6,0
61122000,140,140,0
61130000,5576.21,5576.21,0
61143000,1189.35,1189.35,0
61151011,10,10,0
61161000,384,384,0
61169200,3675.33,3675.33,0
62013000,703303.76,703303.76,0
62033900,684,684,0
62034200,6647.38,6647.38,0
62034900,1265.34,1265.34,0
62043900,15,15,0
62044200,2487,2487,0
62044300,119,119,0
62044900,275,275,0
62045200,400,400,0
62045900,20,20,0
62046200,511.06,511.06,0
62053000,684.52,684.52,0
62063000,11889.68,11889.68,0
62069000,890,890,0
62092000,862.76,862.76,0
62093000,50,50,0
62099090,43622.04,43622.04,0
62104000,2891.86,2891.86,0
62105000,1200,1200,0
62111200,85,85,0
62160000,9449.78,9449.779999999999,-1.818989403545856e-12
62171000,2262.5,2262.5,0
63022100,1297.4,1297.4,0
63022200,127.05,127.05,0
63029100,797590.9099999999,797590.9099999999,0
63051000,21827,21827,0
63053200,658587.0199999999,658587.0199999999,0
63053310,32131.83,32131.83,0
63053390,296484.22,296484.22,0
63053900,5400,5400,0
63059000,143937.49,143937.49,0
63071000,260,260,0
63072000,4668.17,4668.17,0
63079010,327.63,327.63,0
63079090,408.75,408.75,0
63080000,9126,9126,0
63090010,35542.35,35542.35,0
63090090,295.2,295.2,0
63109000,16,16,0
64011000,515350,515350,0
64019200,3546.47,3546.47,0
64022000,60,60,0
64031900,1783.55,1783.55,0
64034000,11062.86,11062.86,0
64039190,3093.9,3093.9,0
64039990,3211.71,3211.71,0
64041900,299.9,299.9,0
64042000,1288.8,1288.8,0
64051010,950,950,0
64059000,1061.8,1061.8,0
64061000,475.82,475.82,0
64069090,20.2,20.2,0
65040010,2500,2500,0
65050090,347,347,0
65061000,9597.28,9597.28,0
66019900,71.22,71.22,0
67029000,15750,15750,0
68010000,3750,3750,0
68022100,21377.97,21377.97,0
68022300,10127,10127,0
68029100,20221.25,20221.25,0
68029200,3625,3625,0
68042119,750,750,0
68042290,680,680,0
68043000,284.44,284.44,0
68053090,54.86,54.86,0
68062000,7511.1,7511.1,0
68109100,44484,44484,0
68109900,73916.24,73916.24,0
68114000,1381,1381,0
68118100,15.5,15.5,0
68118200,100,100,0
68129910,7.42,7.42,0
68159990,5000,5000,0
69021019,2650,2650,0
69022091,105661.52,105661.52,0
69032020,165.2,165.2,0
69041000,987,987,0
69049000,348.84,348.84,0
69051000,65338.84,65338.84,0
69059000,625,625,0
69060000,1825,1825,0
69072100,15171.48,15171.48,0
69074000,9000,9000,0
69109000,4400,4400,0
69111090,95.52,95.52,0
69139000,0,0,0
69149000,13982.1,13982.1,0
70021000,5.7,5.7,0
70071100,648.1999999999999,648.1999999999999,0
70071900,850,850,0
70091000,135.72,135.72,0
70099200,17.6,17.6,0
70101000,378,378,0
70109011,11.4,11.4,0
70109012,3546,3546,0
70109022,1551.42,1551.42,0
70134100,577.27,577.27,0
70134210,138.6,138.6,0
70198000,7617.530000000001,7617.530000000001,0
70200000,2270,2270,0
70200090,1857,1857,0
71081210,119992.62,119992.62,0
71081290,66033.24,66033.24,0
71081310,11663,11663,0
71082000,113870.18,113870.18,0
71110000,22878.68,22878.68,0
71129100,2320,2320,0
71131100,10660,10660,0
71131900,199065.14,199065.14,0
71179000,6928.17,6928.17,0
72011000,500,500,0
72015000,16000,16000,0
72031000,1500,1500,0
72041000,386066.28,386066.28,0
72042100,15457,15457,0
72042900,1025070.67,1025070.67,0
72043000,971647.74,971647.74,0
72044100,15818.7,15818.7,0
72044900,450132.59,450132.59,0
72045000,75109.45,75109.45,0
72069000,5166,5166,0
72071110,65,65,0
72083690,643820,643820,0
72106100,3000,3000,0
72149100,45,45,0
72155000,490,490,0
72161000,528.3,528.3,0
72162100,7846.200000000001,7846.200000000001,0
72163100,38,38,0
72166190,1288.75,1288.75,0
72172090,405424.74,405424.74,0
72223000,1800,1800,0
72254090,20000,20000,0
73021010,51.71,51.71,0
73023000,241.78,241.78,0
73029000,1584.95,1584.95,0
73030000,44785.4,44785.4,0
73041100,25494.78,25494.78,0
73041900,527.43,527.43,0
73042400,4000,4000,0
73043110,800,800,0
73043910,337.5,337.5,0
73063000,116,116,0
73065000,1591.57,1591.57,0
73071910,124.36,124.36,0
73071920,22514.4,22514.4,0
73071990,44.6,44.6,0
73072100,148.11,148.11,0
73072200,500,500,0
73072900,48,48,0
73079100,652.1199999999999,652.1199999999999,0
73079200,9266.46,9266.46,0
73079900,532.16,532.16,0
73083000,551.44,551.44,0
73084000,940,940,0
73089010,10577.95,10577.95,0
73089090,103523.38,103523.38,0
73090010,71058.15000000001,71058.15000000001,0
73090090,64956,64956,0
73101010,11072.05,11072.05,0
73101090,3136,3136,0
73102990,2870,2870,0
73110000,72.5,72.5,0
73121090,2015,2015,0
73130000,121823.94,121823.94,0
73141200,2658.82,2658.82,0
73141900,510,510,0
73142000,15320.97,15320.97,1.818989403545856e-12
73144100,3154.09,3154.09,0
73145000,430336.64,430336.64,0
73151100,10117.68,10117.68,0
73151210,673.78,673.78,0
73151290,998.8700000000001,998.8700000000001,0
73151900,121.24,121.24,0
73158200,54648.6,54648.6,0
73158900,152.24,152.24,0
73170020,131759.64,131759.64,0
73170090,1483.12,1483.12,0
73181200,6197087.720000001,6197087.720000001,0
73181400,1256.11,1256.11,0
73181500,124026.88,124026.88,0
73181600,327304.23,327304.23,0
73181900,490.35,490.35,0
73182100,127.8,127.8,0
73182200,187357.93,187357.93,2.91038304567337e-11
73182300,54,54,0
73182400,4621.690000000001,4621.69,-9.094947017729282e-13
73182900,9721.58,9721.58,0
73199000,16.56,16.56,0
73201000,9313.140000000001,9313.140000000001,0
73202010,401.85,401.85,0
73209000,16232.16,16232.16,0
73221100,705838,705838,0
73231000,13.16,13.16,0
73239100,400,400,0
73251000,2100,2100,0
73259910,212.47,212.47,0
73261900,19134.98,19134.98,0
73262000,35597.37,35597.37,0
73269090,275701.18,275701.18,0
74031900,321250,321250,0
74040000,57121.73,57121.73,0
74071010,39.87,39.87,0
74071029,63147.5,63147.5,0
74122000,2031.61,2031.61,0
74130000,2221.2,2221.2,0
74153300,23,23,0
74153900,134.31,134.31,0
76020000,45283.76,45283.76,0
76042100,89.9,89.9,0
76061220,964.14,964.14,0
76071990,590,590,0
76072000,5201.500000000001,5201.500000000001,0
76090000,616430.72,616430.72,0
76101000,100,100,0
76110000,4000,4000,0
76121000,1320,1320,0
76129012,18600,18600,0
76141010,12703.78,12703.78,0
76149090,1300000,1300000,0
76161000,123,123,0
76169100,4500,4500,0
76169900,11937.5,11937.5,0
78020000,293592,293592,0
79050000,532.5,532.5,0
81019700,93433,93433,0
81029700,22051.4,22051.4,0
81093900,6151.5,6151.5,0
81125200,3457263.19,3457263.19,0
81126100,20422.34,20422.34,0
82011000,18305.28,18305.28,0
82013000,153,153,0
82014000,296.99,296.99,0
82016000,1436.78,1436.78,0
82021000,113.9,113.9,0
82022000,800,800,0
82023900,14.45,14.45,0
82024000,442.2,442.2,0
82031010,165,165,0
82032010,398.67,398.67,0
82032090,7674104.53,7674104.53,0
82041100,43200,43200,0
82041200,91.94,91.94,0
82052000,160,160,0
82053000,114000,114000,0
82054000,88068.40000000001,88068.40000000001,0
82055900,420,420,0
82059000,2000,2000,0
82060000,760,760,0
82073000,2727.27,2727.27,0
82075011,252.74,252.74,0
82075019,2000,2000,0
82079000,15306.14,15306.14,0
82082000,15500,15500,0
82084000,41150.6,41150.6,0
82089000,70.62,70.62,0
82100010,10000,10000,0
82111000,64.26,64.26,0
82119100,1105.26,1105.26,0
82130000,5850,5850,0
82142000,39.98,39.98,0
82159910,5000,5000,0
82159990,168.9,168.9,0
83012000,228.09,228.09,0
83013000,330,330,0
83014000,776.94,776.94,0
83015000,150,150,0
83017000,132.9,132.9,0
83022000,80,80,0
83023000,194901.66,194901.66,0
83024200,7500,7500,0
83026000,251.75,251.75,0
83040000,150,150,0
83052000,77.46000000000001,77.46000000000001,0
83062900,173.9,173.9,0
83071010,62.73999999999999,62.73999999999999,0
83071090,222080,222080,0
83079000,100,100,0
83082000,3901.6,3901.6,0
83100000,1367.77,1367.77,0
84021900,30000,30000,0
84069011,1060,1060,0
84069019,180,180,0
84069090,1848.58,1848.58,0
84071000,3000,3000,0
84072110,380320,380320,0
84072190,51550,51550,0
84073310,4000,4000,0
84082090,846401,846401,0
84089090,11500,11500,0
84091000,18000,18000,0
84099111,126.66,126.66,0
84099112,433.83,433.83,0
84099116,877.8,877.8,0
84099117,129,129,0
84099130,198.54,198.54,0
84099140,73.5,73.5,0
84099190,2600.46,2600.46,0
84099914,12172.91,12172.91,0
84099917,85.25,85.25,0
84099969,5091.76,5091.76,0
84099999,911.02,911.02,0
84101300,11000,11000,0
84109000,1000,1000,0
84119100,180.02,180.02,0
84122110,29817.87,29817.87,0
84122900,141177.59,141177.59,0
84123110,20020.74,20020.74,0
84129080,1458.66,1458.66,0
84132000,3023.67,3023.67,0
84133020,3163.29,3163.29,0
84133030,42655.94,42655.94,0
84133090,6773.45,6773.45,0
84135010,150,150,0
84136011,8968.279999999999,8968.279999999999,0
84137010,25800,25800,0
84137090,3170,3170,0
84138100,1080869.65,1080869.65,0
84139190,17496.01,17496.01,0
84143091,2920,2920,0
84143099,10348,10348,0
84144090,10,10,0
84145190,5536.82,5536.82,0
84145990,86428.09,86428.09,0
84148011,15000,15000,0
84148019,70640.08,70640.08,0
84148021,2986.71,2986.71,0
84148029,1250,1250,0
84148031,2170,2170,0
84149020,144.09,144.09,0
84149031,104.11,104.11,0
84149034,2956.53,2956.53,0
84149039,98.53999999999999,98.53999999999999,0
84151011,23569.08,23569.08,0
84151090,80000,80000,0
84158210,2280,2280,0
84159090,5790.68,5790.68,0
84171010,321817.25,321817.25,0
84184000,2800,2800,0
84186920,422700,422700,0
84186931,4670,4670,0
84186991,3000,3000,0
84193300,1665754,1665754,0
84193400,220400,220400,0
84193900,80000,80000,0
84198930,174531.89,174531.89,0
84198991,220000,220000,0
84199039,53331.38,53331.38,0
84209100,147.5,147.5,0
84211290,7315963.639999999,7315963.639999999,0
84212100,12383.22,12383.22,0
84212300,140128.18,140128.18,0
84212930,251,251,0
84212990,95963.76000000001,95963.76000000001,0
84213100,248636.1,248636.1,0
84213200,2425.85,2425.85,0
84213910,329.91,329.91,0
84213990,13521.38,13521.38,0
84219191,4000,4000,0
84219910,85.8,85.8,0
84219999,45292.34,45292.34,0
84223021,102190.86,102190.86,0
84223029,3000,3000,0
84224090,2000,2000,0
84233090,224368.27,224368.27,0
84238190,4098.32,4098.32,0
84238200,10400,10400,0
84238900,180000,180000,0
84239010,25000,25000,0
84239029,23000,23000,0
84241000,2800,2800,0
84242000,350,350,0
84243010,4452.38,4452.38,0
84243030,4500,4500,0
84243090,400000,400000,0
84244100,8109103.96,8109103.96,0
84244900,88899461.49,88899461.49,0
84248119,1760000,1760000,0
84248121,200,200,0
84248221,14904406.81,14904406.81,0
84248229,5719230,5719230,0
84248290,26810686.52,26810686.52,0
84248910,193223,193223,0
84248990,1530500,1530500,0
84249090,235112.7,235112.7,0
84251100,19000,19000,0
84253110,18000,18000,0
84253190,2000,2000,0
84253910,55080,55080,0
84254100,280,280,0
84254200,1889.05,1889.05,0
84261100,30000,30000,0
84269900,23000,23000,0
84271019,35640,35640,0
84279000,150000,150000,0
84281000,111000.06,111000.06,0
84283200,63672.4,63672.4,0
84283300,2441.4,2441.4,0
84283910,155000,155000,0
84283990,215565.01,215565.01,0
84289090,1000,1000,0
84291110,308468.8,308468.8,0
84291190,670000,670000,0
84292090,400000,400000,0
84293000,3000,3000,0
84294000,377000,377000,0
84295111,354000,354000,0
84295119,1207295,1207295,0
84295199,9336349,9336349,0
84295219,8861350,8861350,0
84295900,1305210,1305210,0
84301000,24500,24500,0
84304130,136267,136267,0
84305000,522750,522750,0
84306100,220000,220000,0
84306990,2677617.29,2677617.29,0
84312019,150000,150000,0
84313110,18031.2,18031.2,0
84313900,10707.77,10707.77,0
84314100,25000,25000,0
84314200,1856.15,1856.15,0
84314923,56800,56800,0
84314929,37964.21,37964.21,0
84321000,1764685,1764685,0
84322100,3843151.2,3843151.2,0
84322900,3014442.8,3014442.8,0
84323110,70218937.75999999,70218937.75999999,0
84323190,9361998.98,9361998.98,0
84323910,4049222.47,4049222.47,0
84323990,15768387.14,15768387.14,0
84324100,145000,145000,0
84324200,12842352.62,12842352.62,0
84328000,18000367.38,18000367.38,0
84329000,15337124.29,15337124.29,0
84331100,268138.56,268138.56,0
84332010,966000,966000,0
84332090,5388500,5388500,0
84333000,2027500,2027500,0
84334000,1128000,1128000,0
84335100,220050169.57,220050169.57,0
84335200,527000,527000,0
84335300,425000,425000,0
84335919,1072000,1072000,0
84335990,49749461.02,49749461.02,0
84336090,162978.55,162978.55,0
84339010,6373.54,6373.54,0
84339090,30057525.94,30057525.94,0
84341000,70000,70000,0
84342010,92000,92000,0
84342090,368000,368000,0
84351000,142.02,142.02,0
84361000,3305100.01,3305100.01,0
84362100,325858,325858,0
84368000,15766972.05,15766972.05,0
84369100,3000,3000,0
84369900,2151689.59,2151689.59,0
84371000,344000,344000,0
84378010,238000,238000,0
84379000,100972.47,100972.47,0
84385000,95000,95000,0
84423020,200,200,0
84423090,100,100,0
84439923,4412.4,4412.4,0
84439931,9800,9800,0
84439933,494.95,494.95,0
84439939,24500,24500,0
84451922,10000,10000,0
84483290,27033930,27033930,0
84518000,3045000,3045000,0
84521000,11400,11400,0
84529020,149680,149680,0
84531090,30000,30000,0
84612090,20000,20000,0
84623900,10000,10000,0
84624900,193000,193000,0
84632091,20880,20880,0
84633000,2960,2960,0
84642010,759901.7,759901.7,0
84642090,600,600,0
84649090,2500,2500,0
84659310,100,100,0
84662010,900,900,0
84671110,100,100,0
84671190,273584.99,273584.99,0
84671900,5692.99,5692.99,0
84672100,150,150,0
84672200,10600,10600,0
84672992,560,560,0
84672999,1624,1624,0
84678100,500,500,0
84678900,30239,30239,0
84679200,2.15,2.15,0
84701000,279000,279000,0
84702100,54.97,54.97,0
