ncm,tipo_emitente,tipo_destinatario,cfop_receitabruta,cfop_compra,numero_indicador_mei,numero_indicador_simples,valor_produtos_servicos,tributos_nfe
00000000,PF,PF,True,False,-,-,0,0
00000000,PF,PJ,True,False,1,1,0,0
00000000,PF,PJ,True,False,2,1,0,0
00000000,PF,PJ,True,False,2,2,0,0
00000000,PJ,PF,False,True,1,1,0,0
00000000,PJ,PF,False,True,2,1,0,0
00000000,PJ,PF,False,True,2,2,0,0
00000000,PJ,PF,True,False,-,-,0,0
00000000,PJ,PJ,True,False,1,1,0,0
00000000,PJ,PJ,True,False,2,1,0,0
00000000,PJ,PJ,True,False,2,2,0,0
00000006,PJ,PF,False,True,2,2,0,0
00012802,PJ,PF,False,True,2,2,0,0
01012100,PF,PF,True,False,-,-,11439798.08,121861.5
01012100,PF,PJ,True,False,2,1,227000,576
01012100,PF,PJ,True,False,2,2,2312057.25,88669.95999999999
01012100,PJ,PF,False,True,2,2,10461186.41,0
01012100,PJ,PF,True,False,-,-,2179760,0
01012100,PJ,PJ,True,False,2,2,3473609.24,0
01012900,PF,PF,True,False,-,-,135595917.15,206891.49
01012900,PF,PJ,True,False,2,1,203639,996.8000000000001
01012900,PF,PJ,True,False,2,2,97673435.74000001,871909.2400000001
01012900,PJ,PF,False,True,2,1,268000,0
01012900,PJ,PF,False,True,2,2,80127.87999999999,1534.35
01012900,PJ,PF,True,False,-,-,1854798.2,19718
01012900,PJ,PJ,True,False,2,1,40980,3237.5
01012900,PJ,PJ,True,False,2,2,268258,486
01013000,PF,PF,True,False,-,-,2232112.3,50258.01
01013000,PF,PJ,True,False,2,2,497094.4,7826.72
01013000,PJ,PF,False,True,2,2,380000,0
01013000,PJ,PF,True,False,-,-,5000,0
01013000,PJ,PJ,True,False,2,2,47500,0
01019000,PF,PF,True,False,-,-,14988726.22,136533.76
01019000,PF,PJ,True,False,2,1,36535.38,150
01019000,PF,PJ,True,False,2,2,15803001.19,24433.12
01019000,PJ,PF,True,False,-,-,2750,98
01021010,PF,PF,True,False,-,-,779651.6,3379.2
01021010,PF,PJ,True,False,2,2,46500,0
01022110,PF,PF,True,False,-,-,288919625.84,134665.44
01022110,PF,PJ,True,False,1,1,33300,0
01022110,PF,PJ,True,False,2,1,949066.8,0
01022110,PF,PJ,True,False,2,2,610987366.68,1858352.91
01022110,PJ,PF,False,True,2,2,6336847.34,0
01022110,PJ,PF,True,False,-,-,4690430.05,0
01022110,PJ,PJ,True,False,2,1,494000,0
01022110,PJ,PJ,True,False,2,2,4232740.77,0
01022190,PF,PF,True,False,-,-,3814843424.87,4391004.7658
01022190,PF,PJ,True,False,1,1,153826.4,0
01022190,PF,PJ,True,False,2,1,30983379.99,183976.5
01022190,PF,PJ,True,False,2,2,5584731808.39,15411750.9934
01022190,PJ,PF,False,True,2,1,360107.5,0
01022190,PJ,PF,False,True,2,2,214770490.39,1904997.01
01022190,PJ,PF,True,False,-,-,40989862.32,3990.92
01022190,PJ,PJ,True,False,2,1,939734,0
01022190,PJ,PJ,True,False,2,2,280496750.82,11183.46
01022911,PF,PF,True,False,-,-,893645241.77,629446.85
01022911,PF,PJ,True,False,2,1,856520.13,33310.27
01022911,PF,PJ,True,False,2,2,2103133143.87,4956980.89
01022911,PJ,PF,False,True,2,2,364919.5,0
01022911,PJ,PJ,True,False,2,1,63072,0
01022911,PJ,PJ,True,False,2,2,8915232.03,0
01022919,PF,PF,True,False,-,-,2776465555.85,1425635.29
01022919,PF,PJ,True,False,1,1,2300,0
01022919,PF,PJ,True,False,2,1,13139911.67,5943.51
01022919,PF,PJ,True,False,2,2,849264023.58,17438200.45
01022919,PJ,PF,False,True,2,2,50166448.14,23468.25
01022919,PJ,PF,True,False,-,-,2922700,898.8
01022919,PJ,PJ,True,False,2,1,354635.9,0
01022919,PJ,PJ,True,False,2,2,198537165.11,0
01022990,PF,PF,True,False,-,-,12527661607.57,12113196.7504
01022990,PF,PJ,True,False,1,1,370113,8960.47
01022990,PF,PJ,True,False,2,1,44435855.2,252050.53
01022990,PF,PJ,True,False,2,2,20699558201.52,67621108.0134
01022990,PJ,PF,False,True,2,1,88100,0
01022990,PJ,PF,False,True,2,2,997003916.92,14658164.43
01022990,PJ,PF,True,False,-,-,2866499.6,8372.31
01022990,PJ,PJ,True,False,2,1,2719603.69,0
01022990,PJ,PJ,True,False,2,2,778559764.52,620130.69
01023110,PF,PF,True,False,-,-,1702631,77176
01023190,PF,PF,True,False,-,-,38652163.82,9970.57
01023190,PF,PJ,True,False,2,1,4105159.84,228
01023190,PF,PJ,True,False,2,2,13633928.31,47335.36
01023190,PJ,PF,False,True,2,2,1997500,0
01023190,PJ,PJ,True,False,2,2,60000.01,0
01023911,PF,PF,True,False,-,-,1945800,0
01023911,PF,PJ,True,False,2,2,2329000,0
01023911,PJ,PF,True,False,-,-,47280,0
01023911,PJ,PJ,True,False,2,2,18551.88,0
01023919,PF,PF,True,False,-,-,16505590.66,0
01023919,PF,PJ,True,False,2,2,123756832.54,70878.4
01023919,PJ,PF,False,True,2,2,104950,0
01023919,PJ,PJ,True,False,2,2,368918.32,0
01023990,PF,PF,True,False,-,-,20769643.16,20606.46
01023990,PF,PJ,True,False,1,1,11064,0
01023990,PF,PJ,True,False,2,1,14616,0
01023990,PF,PJ,True,False,2,2,147850996.46,602903.9600000001
01023990,PJ,PF,False,True,2,2,181680,0
01023990,PJ,PJ,True,False,2,2,312215.56,0
01029000,PF,PF,True,False,-,-,14373450889.03,4698488.404
01029000,PF,PJ,True,False,1,1,144422.97,0
01029000,PF,PJ,True,False,2,1,35110856.07,31585.72
01029000,PF,PJ,True,False,2,2,7019339995.71,85746270.7199
01029000,PJ,PF,False,True,1,1,14050,0
01029000,PJ,PF,False,True,2,1,429914,0
01029000,PJ,PF,False,True,2,2,1795760452.36,12868390.41
01029000,PJ,PF,True,False,-,-,14833602.42,605.6
01029000,PJ,PJ,True,False,2,1,1624473.27,0
01029000,PJ,PJ,True,False,2,2,970846539.54,2570
01029011,PF,PJ,True,False,2,2,6919.5,0
01029019,PJ,PF,False,True,2,2,1474683.86,0
01029090,PF,PF,True,False,-,-,78403491.04,53806.34
01029090,PF,PJ,True,False,2,1,79196.79,0
01029090,PF,PJ,True,False,2,2,51966276.32,2881696.56
01029090,PJ,PF,False,True,2,2,497270.12,0
01031000,PF,PF,True,False,-,-,32844244.31,10852.64
01031000,PF,PJ,True,False,1,1,13390.8,0
01031000,PF,PJ,True,False,2,1,2620924.9,57200.48
01031000,PF,PJ,True,False,2,2,164955320.5,992555.5500000003
01031000,PJ,PF,False,True,2,1,55200,0
01031000,PJ,PF,False,True,2,2,2263256.39,126407.24
01031000,PJ,PF,True,False,-,-,417218.77,0
01031000,PJ,PJ,True,False,2,2,2572102.8,0
01039100,PF,PF,True,False,-,-,64576972.57,353012.52
01039100,PF,PJ,True,False,1,1,52584.07,0
01039100,PF,PJ,True,False,2,1,10763942.64,234747.7899999999
01039100,PF,PJ,True,False,2,2,380788905.84,16261336.19
01039100,PJ,PF,False,True,2,1,111200,0
01039100,PJ,PF,False,True,2,2,334141658.04,8187703.55
01039100,PJ,PJ,True,False,2,1,11250,0
01039100,PJ,PJ,True,False,2,2,53046087.16,0
01039200,PF,PF,True,False,-,-,322859005.76,15092844.93
01039200,PF,PJ,True,False,1,1,1129067.04,11787.19
01039200,PF,PJ,True,False,2,1,75969453.89,1509273.17
01039200,PF,PJ,True,False,2,2,5313551098.349999,66949401.41999999
01039200,PJ,PF,False,True,2,1,2997007.85,699.32
01039200,PJ,PF,False,True,2,2,427265767.11,3052407.73
01039200,PJ,PF,True,False,-,-,628841.4,1421.04
01039200,PJ,PJ,True,False,1,1,66479.12999999999,0
01039200,PJ,PJ,True,False,2,1,2909772.53,0
01039200,PJ,PJ,True,False,2,2,898052998,0
01041011,PF,PF,True,False,-,-,12730,0
01041011,PF,PJ,True,False,2,1,505710,0
01041011,PF,PJ,True,False,2,2,10324.6,0
01041011,PJ,PF,False,True,2,2,3000,0
01041019,PF,PF,True,False,-,-,5579338.27,218.87
01041019,PF,PJ,True,False,2,1,235100,0
01041019,PF,PJ,True,False,2,2,66169367.19,27547.2
01041019,PJ,PF,False,True,2,2,160231.38,2913.76
01041019,PJ,PF,True,False,-,-,19510,3007.88
01041019,PJ,PJ,True,False,2,2,992141.2,0
01041090,PF,PF,True,False,-,-,5917743.19,34695.77
01041090,PF,PJ,True,False,2,1,133476.52,0
01041090,PF,PJ,True,False,2,2,6018777.75,359806.82
01041090,PJ,PF,False,True,2,2,838997.79,6267.03
01041090,PJ,PF,True,False,-,-,41903,2853.96
01041090,PJ,PJ,True,False,2,1,665,79.8
01041090,PJ,PJ,True,False,2,2,226877.51,0
01042010,PF,PF,True,False,-,-,31855,0
01042010,PF,PJ,True,False,2,2,136710,0
01042090,PF,PF,True,False,-,-,2478140.32,5364
01042090,PF,PJ,True,False,2,1,34200,4104
01042090,PF,PJ,True,False,2,2,490370.01,23501.34
01042090,PJ,PF,False,True,2,2,177624.76,0
01042090,PJ,PF,True,False,-,-,525,63
01042090,PJ,PJ,True,False,2,2,1300,156
01051110,PF,PF,True,False,-,-,2116532.599999999,68451.12
01051110,PF,PJ,True,False,2,1,436928.34,95.04
01051110,PF,PJ,True,False,2,2,10709183.57,77760
01051110,PJ,PF,False,True,2,1,4960,0
01051110,PJ,PF,False,True,2,2,411001.23,0
01051110,PJ,PJ,True,False,2,1,2200,0
01051110,PJ,PJ,True,False,2,2,10917462.69,0
01051190,PF,PF,True,False,-,-,265986041.52,352633.22
01051190,PF,PJ,True,False,1,1,565619.75,0
01051190,PF,PJ,True,False,2,1,15261246.72,35230.88
01051190,PF,PJ,True,False,2,2,490030235.33,658718.9013
01051190,PJ,PF,False,True,2,2,20884960.3,0
01051190,PJ,PF,True,False,-,-,23308518.76,883203.8400000001
01051190,PJ,PJ,True,False,1,1,91329,2944.23
01051190,PJ,PJ,True,False,2,1,2682737.9,89802.30000000002
01051190,PJ,PJ,True,False,2,2,364792815.0999999,6384302.210000001
01051200,PJ,PF,False,True,2,2,36450,0
01051300,PF,PF,True,False,-,-,150,0
01051500,PF,PJ,True,False,2,1,841228.12,0
01051500,PF,PJ,True,False,2,2,54645534.19000002,0
01059400,PF,PF,True,False,-,-,372386120.43,28920640.78999999
01059400,PF,PJ,True,False,1,1,365903.77,11594.08
01059400,PF,PJ,True,False,2,1,34265594.83,820015.7899999999
01059400,PF,PJ,True,False,2,2,548769205.5,7882033.160000001
01059400,PJ,PF,False,True,2,2,6763759.390000001,8851.95
01059400,PJ,PF,True,False,-,-,5162.4,0
01059400,PJ,PJ,True,False,2,1,5027670.8,356020.56
01059400,PJ,PJ,True,False,2,2,842325794.99,421493.34
01059900,PF,PF,True,False,-,-,512167098.66,22969787.50999999
01059900,PF,PJ,True,False,1,1,5116866.66,679271.16
01059900,PF,PJ,True,False,2,1,48606527.52999999,3742021.98
01059900,PF,PJ,True,False,2,2,337343171.42,5407173.05
01059900,PJ,PF,False,True,2,2,14825463.71,47986.69
01059900,PJ,PJ,True,False,2,1,466065.71,0
01059900,PJ,PJ,True,False,2,2,507175852.89,386268.66
01061100,PF,PF,True,False,-,-,1145306,0
01061100,PF,PJ,True,False,2,2,554800,66576
01061200,PF,PJ,True,False,2,2,6.91,0
01061900,PF,PF,True,False,-,-,1748865.63,1672.53
01061900,PF,PJ,True,False,2,1,3350,0
01061900,PF,PJ,True,False,2,2,917235.44,0
01061900,PJ,PF,False,True,2,2,10000,0
01062000,PF,PF,True,False,-,-,1400,210
01062000,PF,PJ,True,False,2,1,12600,1512
01063100,PF,PF,True,False,-,-,19701446.58,0
01063100,PF,PJ,True,False,1,1,61625,0
01063100,PF,PJ,True,False,2,1,3546782.839999998,1512
01063100,PF,PJ,True,False,2,2,5131444.529999999,0
01063390,PF,PF,True,False,-,-,2126234.71,0
01063390,PF,PJ,True,False,2,2,12488758.58,342458.9
01063900,PF,PF,True,False,-,-,68667327.68,133316.5
01063900,PF,PJ,True,False,1,1,41760.62,0
01063900,PF,PJ,True,False,2,1,1977922.68,1896
01063900,PF,PJ,True,False,2,2,28959578.69,193058.0399999999
01063900,PJ,PF,False,True,2,1,95680,0
01063900,PJ,PF,False,True,2,2,4883533,0
01063900,PJ,PJ,True,False,2,1,30902,0
01063900,PJ,PJ,True,False,2,2,9000,0
01069000,PF,PF,True,False,-,-,38773996.79,23624
01069000,PF,PJ,True,False,2,1,371975.01,3854.04
01069000,PF,PJ,True,False,2,2,24150517.47,492327.49
01069000,PJ,PF,False,True,2,2,175381.89,0
02011000,PF,PF,True,False,-,-,2044051.35,0
02011000,PF,PJ,True,False,2,1,120885,0
02011000,PF,PJ,True,False,2,2,2808170.3,0
02011000,PJ,PF,False,True,2,1,198050,0
02011000,PJ,PF,False,True,2,2,206591121.59,146813.14
02011000,PJ,PJ,True,False,2,2,85410,0
02012010,PF,PF,True,False,-,-,804528.31,233.31
02012010,PF,PJ,True,False,2,1,160368,0
02012010,PF,PJ,True,False,2,2,9791029.85,14283.06
02012010,PJ,PF,False,True,2,1,171668.1,0
02012010,PJ,PF,False,True,2,2,661175.68,0
02012020,PF,PF,True,False,-,-,186734.25,233.31
02012020,PF,PJ,True,False,2,1,200800,0
02012020,PF,PJ,True,False,2,2,9322182.81,18662.29
02012020,PJ,PF,False,True,2,2,3948297.43,0
02012090,PF,PF,True,False,-,-,21917255.95,65754.33
02012090,PF,PJ,True,False,2,1,930800,0
02012090,PF,PJ,True,False,2,2,28217321.23,18407.62
02012090,PJ,PF,False,True,2,1,7694.13,0
02012090,PJ,PF,False,True,2,2,44055221,9134.380000000001
02012090,PJ,PF,True,False,-,-,161900,0
02012090,PJ,PJ,True,False,2,1,25000,0
02012090,PJ,PJ,True,False,2,2,866124,0
02013000,PF,PF,True,False,-,-,158111.78,0
02013000,PF,PJ,True,False,2,2,1018078.53,0
02013000,PJ,PF,False,True,2,1,14381.05,0
02013000,PJ,PF,False,True,2,2,19891007.04,25743.93
02021000,PF,PJ,True,False,2,1,38382.8,0
02021000,PF,PJ,True,False,2,2,1100218,126146.16
02021000,PJ,PF,False,True,2,2,14702762.77,606699.55
02022010,PF,PJ,True,False,2,2,1845373.89,18468.5
02022010,PJ,PF,False,True,2,2,908605.85,0
02022020,PF,PF,True,False,-,-,26000,0
02022020,PF,PJ,True,False,2,2,2244670.1,22464.61000000001
02022090,PF,PF,True,False,-,-,463281.87,0
02022090,PF,PJ,True,False,2,2,3553088.95,0
02022090,PJ,PF,False,True,2,1,91230.62,0
02022090,PJ,PF,False,True,2,2,344381.87,98.43
02023000,PF,PF,True,False,-,-,1662482,0
02023000,PF,PJ,True,False,2,2,1087839.01,12346.84
02023000,PJ,PF,False,True,2,2,3632368.39,1764.08
02031100,PF,PF,True,False,-,-,3542634.13,3048.95
02031100,PF,PJ,True,False,2,1,23484.75,690.21
02031100,PF,PJ,True,False,2,2,2854151.32,138343.13
02031100,PJ,PF,False,True,2,1,178759.87,0
02031100,PJ,PF,False,True,2,2,24537956.47,703487.28
02031200,PJ,PF,False,True,2,2,456.25,0
02031900,PF,PF,True,False,-,-,1631.39,195.74
02031900,PF,PJ,True,False,2,1,62307.47,298.5
02031900,PF,PJ,True,False,2,2,3031942.15,1508.08
02031900,PJ,PF,False,True,2,2,2734658.29,0
02032200,PJ,PF,False,True,2,2,32440.6,0
02032900,PF,PJ,True,False,2,1,462000,0
02032900,PF,PJ,True,False,2,2,212.5,0
02032900,PJ,PF,False,True,2,1,165516.53,0
02032900,PJ,PF,False,True,2,2,1745001.81,474.87
02041000,PF,PJ,True,False,2,2,3040,0
02041000,PJ,PF,False,True,2,2,333274.72,0
02042200,PF,PJ,True,False,2,2,4974.86,0
02042200,PJ,PF,False,True,2,2,1800,0
02042300,PF,PJ,True,False,2,2,2704,0
02045000,PF,PF,True,False,-,-,42349,0
02045000,PF,PJ,True,False,2,2,1986230.5,356905.7
02050000,PF,PF,True,False,-,-,584170.4,24851.8
02050000,PF,PJ,True,False,2,2,27950,600
02061000,PF,PF,True,False,-,-,195650,0
02061000,PF,PJ,True,False,2,2,221972.17,2215.88
02061000,PJ,PF,False,True,2,1,106580,0
02061000,PJ,PF,False,True,2,2,644987.35,0
02062100,PF,PJ,True,False,2,2,437.4,4.37
02062100,PJ,PF,False,True,2,2,2144.25,0
02062200,PF,PF,True,False,-,-,1489740,0
02062200,PF,PJ,True,False,2,2,2653.5,26.53
02062200,PJ,PF,False,True,2,2,19212.1,0
02062910,PJ,PF,False,True,2,2,5904.780000000001,0
02062990,PF,PJ,True,False,2,2,895473.2000000001,0
02062990,PJ,PF,False,True,2,2,15264.9,0
02063000,PF,PF,True,False,-,-,303582.8,0
02063000,PF,PJ,True,False,1,1,1599,0
02063000,PF,PJ,True,False,2,1,1472174.79,957.5999999999999
02063000,PF,PJ,True,False,2,2,55799754.15,6161.93
02063000,PJ,PF,False,True,2,1,56200,0
02063000,PJ,PF,False,True,2,2,10663,528.2599999999999
02064900,PJ,PF,False,True,2,2,63291.21000000001,0
02071100,PF,PF,True,False,-,-,104245.05,2674.63
02071100,PF,PJ,True,False,2,1,255990.14,744.61
02071100,PF,PJ,True,False,2,2,4208793.409999998,79838.06
02071200,PF,PF,True,False,-,-,286967.28,26544.5
02071200,PF,PJ,True,False,2,1,309981.29,9642.31
02071200,PF,PJ,True,False,2,2,113802.46,10526.74
02071200,PJ,PF,False,True,2,1,23235,0
02071210,PJ,PF,False,True,2,1,14506.55,0
02071220,PF,PF,True,False,-,-,881568.0299999999,81544.99000000002
02071220,PF,PJ,True,False,2,1,347904.5199999999,32181.19
02071220,PF,PJ,True,False,2,2,322876.66,28865.71
02071300,PF,PF,True,False,-,-,11692.2,0
02071300,PF,PJ,True,False,2,1,7560.8,0
02071300,PF,PJ,True,False,2,2,8782,0
02071400,PF,PJ,True,False,2,2,195519.73,0
02071400,PJ,PF,False,True,2,2,3904228.25,0
02075500,PJ,PJ,True,False,2,2,293571.54,0
02076000,PF,PJ,True,False,2,1,70788,0
02089000,PJ,PF,False,True,2,2,2187.5,0
02091011,PJ,PF,False,True,2,2,3000,0
02091019,PF,PF,True,False,-,-,3493.33,0
02101100,PF,PF,True,False,-,-,7968,0
02101100,PF,PJ,True,False,2,2,43120.12,0
02101100,PJ,PF,False,True,2,2,849.5700000000002,0
02101200,PJ,PF,False,True,2,2,79716,0
02101900,PF,PJ,True,False,2,1,51991,0
02101900,PJ,PF,False,True,2,2,203213.0799999999,0
02102000,PF,PF,True,False,-,-,14250836.52,49658.62
02102000,PF,PJ,True,False,2,2,4957894.35,198185.82
02102000,PJ,PF,False,True,2,1,113994.93,0
02102000,PJ,PF,False,True,2,2,17355732.14,6884.7
02102000,PJ,PJ,True,False,2,2,116100,0
02109911,PJ,PF,False,True,2,2,1,0.2
02109930,PF,PF,True,False,-,-,1600,112
03011110,PF,PJ,True,False,2,2,2013771.35,0
03011190,PF,PF,True,False,-,-,691796.6,0
03011190,PF,PJ,True,False,2,1,31000,0
03011190,PF,PJ,True,False,2,2,54800,1502.4
03011190,PJ,PF,False,True,2,2,130255.2,0
03011900,PJ,PF,False,True,2,2,175000,0
03019190,PF,PF,True,False,-,-,1100,0
03019290,PF,PJ,True,False,2,1,83719.35,0
03019290,PF,PJ,True,False,2,2,37417,0
03019310,PF,PF,True,False,-,-,549099.96,0
03019310,PF,PJ,True,False,2,2,1434,0
03019911,PF,PF,True,False,-,-,2224143.75,0
03019911,PF,PJ,True,False,1,1,4500,315
03019911,PF,PJ,True,False,2,1,1007265.19,3806.25
03019911,PF,PJ,True,False,2,2,32565800.61,9951
03019911,PJ,PF,False,True,2,2,1579771.69,104704.04
03019911,PJ,PF,True,False,-,-,2732076.8,4498
03019911,PJ,PJ,True,False,1,1,22500,0
03019911,PJ,PJ,True,False,2,1,422349.25,540
03019911,PJ,PJ,True,False,2,2,9691534.27,14400
03019919,PF,PF,True,False,-,-,89173,0
03019919,PF,PJ,True,False,2,1,54198.82,0
03019919,PF,PJ,True,False,2,2,77080,0
03019919,PJ,PF,False,True,2,2,5000,0
03019990,PF,PF,True,False,-,-,1094857.41,4646.4
03019990,PF,PJ,True,False,2,1,1000,48
03019990,PF,PJ,True,False,2,2,1563863.62,10571.82
03019991,PF,PF,True,False,-,-,580252,0
03019991,PF,PJ,True,False,2,1,1025611.52,14880
03019991,PF,PJ,True,False,2,2,18906843.01,768907.08
03019991,PJ,PF,False,True,2,2,5702830.52,283419.37
03019991,PJ,PJ,True,False,2,2,2770447.3,0
03019999,PF,PF,True,False,-,-,1569819.8,0
03019999,PF,PJ,True,False,1,1,145036,0
03019999,PF,PJ,True,False,2,1,2961542.79,0
03019999,PF,PJ,True,False,2,2,24521031.42,119348.75
03021900,PF,PF,True,False,-,-,1605,0
03021900,PF,PJ,True,False,2,1,121297.5,0
03021900,PF,PJ,True,False,2,2,136134,0
03021900,PJ,PF,False,True,2,1,70000,0
03021900,PJ,PF,False,True,2,2,15770,0
03022300,PF,PJ,True,False,2,1,4312.5,24
03022300,PF,PJ,True,False,2,2,804679.9199999999,59926.79
03022300,PJ,PF,False,True,2,2,109480,0
03022900,PF,PF,True,False,-,-,1410,0
03022900,PF,PJ,True,False,1,1,1150,0
03022900,PF,PJ,True,False,2,1,30385,0
03022900,PF,PJ,True,False,2,2,2331437.28,4003.28
03022900,PJ,PF,False,True,2,2,472255.04,0
03023100,PF,PJ,True,False,2,2,137276.1,1584.24
03023200,PF,PJ,True,False,2,2,774049.5,1188
03023200,PJ,PF,False,True,2,2,539402.7999999999,0
03023300,PF,PJ,True,False,2,1,2716,0
03023300,PF,PJ,True,False,2,2,32781518.25,0
03023300,PJ,PF,False,True,2,2,177005.5,20034.58
03023400,PF,PJ,True,False,2,1,11556,0
03023400,PF,PJ,True,False,2,2,58255,173.16
03023900,PF,PJ,True,False,2,1,4250,510
03023900,PF,PJ,True,False,2,2,6119027.01,160.8
03023900,PJ,PF,False,True,2,1,319792,0
03023900,PJ,PF,False,True,2,2,284150.2,1397.04
03024100,PF,PJ,True,False,2,2,63046,0
03024210,PF,PJ,True,False,2,2,501064,0
03024290,PF,PJ,True,False,2,1,69364,698.4
03024290,PF,PJ,True,False,2,2,6416430.63,5965.220000000001
03024290,PJ,PF,False,True,2,1,81512,13245.84
03024290,PJ,PF,False,True,2,2,8125115.6,0
03024300,PF,PJ,True,False,2,1,198312,240
03024300,PF,PJ,True,False,2,2,66322911.2,36556.2
03024300,PJ,PF,False,True,2,1,2500,0
03024300,PJ,PF,False,True,2,2,8806644.76,511106.45
03024400,PF,PJ,True,False,2,1,5625,0
03024400,PF,PJ,True,False,2,2,1386257.5,1686.3
03024400,PJ,PF,False,True,2,2,2269408,50636
03024500,PF,PJ,True,False,2,1,2870,0
03024500,PF,PJ,True,False,2,2,127435,36.6
03024500,PJ,PF,False,True,2,2,245200,10164
03024600,PJ,PF,False,True,2,2,13801,0
03024700,PF,PF,True,False,-,-,94637.2,11356.45
03024700,PF,PJ,True,False,2,1,73513.1,3146.85
03024700,PF,PJ,True,False,2,2,7916053.3,21716.38
03024700,PJ,PF,False,True,2,1,3000,0
03024700,PJ,PF,False,True,2,2,31257.6,0
03024990,PF,PF,True,False,-,-,55000,330
03024990,PF,PJ,True,False,2,1,80703,0
03024990,PF,PJ,True,False,2,2,1401299.98,173.58
03024990,PJ,PF,False,True,2,2,26356,2774.4
03025300,PJ,PF,False,True,2,2,56000,0
03025400,PF,PJ,True,False,2,1,62058,0
03025400,PF,PJ,True,False,2,2,5201654,51601.44
03025900,PF,PF,True,False,-,-,160340,0
03025900,PF,PJ,True,False,1,1,7900,0
03025900,PF,PJ,True,False,2,1,1619871.6,15397.68
03025900,PF,PJ,True,False,2,2,6810448.85,259662
03025900,PJ,PF,False,True,2,2,604433,0
03026942,PF,PF,True,False,-,-,1275,0
03026942,PF,PJ,True,False,2,1,75054,0
03026942,PF,PJ,True,False,2,2,11855637.19,11583.36
03026943,PF,PF,True,False,-,-,10000,0
03026943,PF,PJ,True,False,2,2,110696.46,0
03026945,PF,PJ,True,False,2,2,518,62.16
03026954,PF,PF,True,False,-,-,3982.5,0
03026954,PF,PJ,True,False,1,1,42316.5,0
03026954,PF,PJ,True,False,2,1,188980.5,0
03026954,PF,PJ,True,False,2,2,1070299.2,0
03026955,PF,PJ,True,False,1,1,3460,0
03026955,PF,PJ,True,False,2,2,7.5,0
03026990,PF,PF,True,False,-,-,10680,0
03026990,PF,PJ,True,False,2,2,509.76,0
03027100,PF,PF,True,False,-,-,8756546.219999999,152187
03027100,PF,PJ,True,False,1,1,957,0
03027100,PF,PJ,True,False,2,1,2464169,157248.68
03027100,PF,PJ,True,False,2,2,104861329.52,4302174.22
03027100,PJ,PF,False,True,2,2,3314973.59,62849.41
03027100,PJ,PF,True,False,-,-,37150,3840
03027100,PJ,PJ,True,False,2,1,8998000,180
03027100,PJ,PJ,True,False,2,2,24041404.05,0
03027210,PF,PF,True,False,-,-,10000,0
03027210,PF,PJ,True,False,2,2,17425,0
03027210,PJ,PF,False,True,2,2,2550,24
03027290,PJ,PF,False,True,2,2,6860,26.4
03027400,PF,PJ,True,False,2,1,3114,0
03027400,PF,PJ,True,False,2,2,9708,544.56
03027900,PF,PJ,True,False,2,2,892055.4099999999,553.35
03027900,PJ,PF,False,True,2,1,30000,0
03027900,PJ,PF,False,True,2,2,3848,0
03028100,PF,PJ,True,False,2,1,916956.1,0
03028100,PF,PJ,True,False,2,2,2226545,14539.92
03028100,PJ,PF,False,True,2,2,31758,0
03028200,PJ,PF,False,True,2,2,40310,0
03028400,PF,PJ,True,False,2,1,40,0
03028400,PF,PJ,True,False,2,2,42,5.04
03028400,PJ,PF,False,True,2,2,61250,0
03028500,PF,PJ,True,False,2,1,3058,0
03028500,PF,PJ,True,False,2,2,84980.1,0
03028500,PJ,PF,False,True,2,2,17614.8,0
03028910,PF,PJ,True,False,2,2,20,2.4
03028910,PJ,PF,False,True,2,2,25311.83,0
03028921,PJ,PF,False,True,2,2,9139,0
03028931,PF,PJ,True,False,2,2,1606095,0
03028932,PF,PF,True,False,-,-,3560102,90.72
03028932,PF,PJ,True,False,1,1,2400,0
03028932,PF,PJ,True,False,2,1,793811.6,93517.39
03028932,PF,PJ,True,False,2,2,16602848.24,925964.22
03028932,PJ,PF,False,True,2,2,72000,0
03028933,PF,PF,True,False,-,-,139979,0
03028933,PF,PJ,True,False,2,1,389194.23,0
03028933,PF,PJ,True,False,2,2,11470175.27,0
03028934,PF,PJ,True,False,2,2,322681.1,0
03028935,PF,PF,True,False,-,-,20,0
03028935,PF,PJ,True,False,2,1,180,0
03028935,PF,PJ,True,False,2,2,9108,0
03028936,PJ,PF,False,True,2,2,19000,1200
03028937,PF,PF,True,False,-,-,800,0
03028937,PF,PJ,True,False,2,1,6233.22,0
03028937,PF,PJ,True,False,2,2,476942.12,0
03028938,PF,PF,True,False,-,-,416,49.92
03028938,PF,PJ,True,False,1,1,9290,0
03028938,PF,PJ,True,False,2,1,155656,903.6
03028938,PF,PJ,True,False,2,2,5265618.38,64354.96999999999
03028938,PJ,PF,False,True,2,1,194720,0
03028938,PJ,PF,False,True,2,2,169990,68.4
03028942,PF,PJ,True,False,2,2,328192,0.96
03028943,PF,PJ,True,False,2,2,1612942.16,0
03028944,PF,PF,True,False,-,-,17027816.94,0
03028944,PF,PJ,True,False,1,1,13135.5,0
03028944,PF,PJ,True,False,2,1,2623263.29,0
03028944,PF,PJ,True,False,2,2,74165716.50999999,13512
03028945,PF,PJ,True,False,2,2,189428.5,21471.42
03028990,PF,PF,True,False,-,-,1056242.32,91.3
03028990,PF,PJ,True,False,1,1,16664,0
03028990,PF,PJ,True,False,2,1,902067.5,17667.92
