ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
29362720,35887.5,35887.5,0
29362790,1365070.82,1365070.82,0
29362811,2115.8,2115.8,0
29362812,2773868.86,2773868.86,0
29362819,4725.68,4725.68,0
29362890,31725.17999999999,31725.17999999999,0
29362911,50330.73,50330.73,0
29362919,8329.289999999999,8329.289999999999,0
29362921,38994.27,38994.27,0
29362929,4131.29,4131.29,0
29362931,15212.27,15212.27,0
29362939,149.99,149.99,0
29362940,27663.47,27663.47,0
29362951,130206.74,130206.74,0
29362952,35443.16999999999,35443.16999999999,0
29362953,15,15,0
29362959,8400,8400,0
29362990,1366639.58,1366639.58,0
29369000,1716991.33,1716991.33,0
29371100,250,250,0
29371200,140,140,0
29371920,986.8000000000001,986.8000000000001,0
29371950,3023.43,3023.43,0
29371990,641586.6200000001,641586.6200000001,0
29372120,2263,2263,0
29372130,248.44,248.44,0
29372140,2974.78,2974.78,0
29372201,100,0,-100
29372210,85073.36,85073.36,0
29372221,1300.71,1300.71,0
29372229,167.8,167.8,0
29372231,2892,2892,0
29372239,13670.3,13670.3,0
29372290,6675.26,6675.26,0
29372310,75145.13,75145.13,0
29372331,764.38,764.38,0
29372339,50,50,0
29372341,347,347,0
29372342,262,262,0
29372349,19175.28,19175.28,0
29372359,505.5,505.5,0
29372360,75,75,0
29372391,360.25,360.25,0
29372399,621647.3799999999,621647.3799999999,0
29372910,700,700,0
29372920,12600.1,12600.1,0
29372939,262.9,262.9,0
29372940,3895.59,3895.59,0
29372960,363.54,363.54,0
29372990,29800.59,29800.59,0
29375000,2250,2250,0
29379010,11917.8,11917.8,0
29379090,14970.72,14970.72,0
29381000,77.07,77.07,0
29389020,55.9,55.9,0
29389090,18676.68,18676.68,0
29391110,19.9,19.9,0
29391121,2179.85,2179.85,0
29391122,21.66,21.66,0
29391123,622.63,622.63,0
29391151,300,300,0
29391153,103.8,103.8,0
29391161,28.5,28.5,0
29391169,750303.82,750303.82,0
29391181,100,100,0
29391900,142.85,142.85,0
29392000,106.79,106.79,0
29393010,182090.35,182090.35,0
29394100,83,83,0
29394200,69.5,69.5,0
29394520,24085.2,24085.2,0
29394900,28740.71999999999,28740.71999999999,0
29394949,7500,0,-7500
29395100,300,300,0
29395920,48,48,0
29396929,1576.2,1576.2,0
29396931,3543,3543,0
29396942,80,80,0
29396949,4672.19,4672.19,0
29397111,120,120,0
29397290,843.2,843.2,0
29397911,1240.01,1240.01,0
29397919,295,295,0
29397931,349.24,349.24,0
29397939,300,300,0
29397940,60,60,0
29397990,2481.71,2481.71,0
29398090,49987.8,49987.8,0
29399119,613,613,0
29400011,25.11,25.11,0
29400012,65.31,65.31,0
29400013,26941.08,26941.08,0
29400019,6636.120000000001,6636.120000000001,0
29400021,1108.49,1108.49,0
29400022,200,200,0
29400023,6087.5,6087.5,0
29400029,590,590,0
29400092,861.35,861.35,0
29400093,83,83,0
29400099,1183156.79,1183156.79,0
29410000,1574.25,0,-1574.25
29411010,2080.1,2080.1,0
29411020,28873.42,28873.42,0
29411031,1427,1427,0
29411039,28606.5,28606.5,0
29411041,1016.1,1016.1,0
29411042,1953.98,1953.98,0
29411043,598.8,598.8,0
29411049,487.31,487.31,0
29411090,669551.7699999998,669551.7699999998,0
29412010,85754.8,85754.8,0
29412090,7166,7166,0
29413010,56,56,0
29413020,601835.9199999999,601835.9199999999,0
29413090,9196.990000000002,9196.990000000002,0
29414011,6350.23,6350.23,0
29414019,85,85,0
29415010,165.39,165.39,0
29419011,500,500,0
29419012,262.5,262.5,0
29419013,108.62,108.62,0
29419019,2067.45,2067.45,0
29419021,1500,1500,0
29419029,1174.5,1174.5,0
29419031,1835,1835,0
29419032,470.06,470.06,0
29419033,7822.04,7822.04,0
29419039,15982.26,15982.26,0
29419041,35518.12,35518.12,0
29419043,16222.43,16222.43,0
29419049,3615.15,3615.15,0
29419059,7236.33,7236.33,0
29419061,1098.13,1098.13,0
29419071,337442.71,337442.71,0
29419072,23783.82,23783.82,0
29419073,562948.8300000001,562948.8300000001,0
29419082,135,135,0
29419089,2158.62,2158.62,0
29419092,304.53,304.53,0
29419099,178763.91,178763.91,0
29420000,14336732.75,14336732.75,0
29586201,23.6,0,-23.6
29601260,120,0,-120
29853100,56,0,-56
30000000,237.8,0,-237.8
30000632,1075.45,0,-1075.45
30004405,5293.77,0,-5293.77
30004909,297.5,0,-297.5
30005467,6278,0,-6278
30009099,45.6,0,-45.6
30011190,63.12,0,-63.12
30012001,21641.36,0,-21641.36
30012010,28525.82,28525.82,0
30012090,362388.34,362388.34,0
30019010,2172.69,2172.69,0
30019020,5142.940000000001,5142.940000000001,0
30019031,210.27,210.27,0
30019039,12565.18,12565.18,0
30019090,29644.67,29644.67,0
30021011,4665.7,4665.7,0
30021012,8790.69,8790.69,0
30021013,1488.4,1488.4,0
30021015,309,309,0
30021016,4929.030000000001,4929.030000000001,0
30021019,261.11,261.11,0
30021021,266,266,0
30021029,5683.699999999999,5683.699999999999,0
30021032,74,74,0
30021033,180,180,0
30021037,40,40,0
30021038,71.12,71.12,0
30021100,195,195,0
30021211,1334470.1,1334470.1,0
30021212,677714.12,677714.12,0
30021213,7784,7784,0
30021215,4960,4960,0
30021216,34125.57000000001,34125.57000000001,0
30021219,4111038.61,4111038.61,0
30021221,3700.5,3700.5,0
30021222,689965.82,689965.82,0
30021224,578.2,578.2,0
30021229,31036881.44,31036881.44,0
30021231,2633,2633,0
30021233,100,100,0
30021234,130,130,0
30021235,66626.64000000001,66626.64000000001,0
30021236,1855.38,1855.38,0
30021239,276182.17,276182.17,0
30021300,10881,10881,0
30021400,195434.94,195434.94,0
30021490,1395,1395,0
30021510,1400.17,1400.17,0
30021520,64290.87,64290.87,0
30021590,2425021.82,2425021.82,0
30022011,249,249,0
30022026,2560,2560,0
30023004,70,0,-70
30023010,494676.0299999999,494676.0299999999,0
30023011,182,0,-182
30023030,41369.36,41369.36,0
30023040,42928.01,42928.01,0
30023050,202986.84,202986.84,0
30023060,165243.56,165243.56,0
30023062,150,0,-150
30023070,7328.809999999999,7328.809999999999,0
30023080,53584.68000000001,53584.68000000001,0
30023090,4414419.829999998,4414419.829999998,0
30024111,333885.63,333885.63,0
30024112,48446.64,48446.64,0
30024115,2790,2790,0
30024116,4682.6,4682.6,0
30024117,1925,1925,0
30024119,320949.91,320949.91,0
30024121,88305.08,88305.08,0
30024122,1391.52,1391.52,0
30024123,747.8,747.8,0
30024124,1369.6,1369.6,0
30024125,25728.92,25728.92,0
30024126,165920.5,165920.5,0
30024127,3364.9,3364.9,0
30024128,56.94,56.94,0
30024129,198837.05,198837.05,0
30024210,17760111.62,17760111.62,0
30024220,2576729.88,2576729.88,0
30024230,1483707.7,1483707.7,0
30024240,369439.9799999999,369439.9799999999,0
30024250,13572542.32,13572542.32,0
30024260,6387524.970000001,6387524.970000001,0
30024270,65887297.88999999,65887297.88999999,0
30024280,28489693.77,28489693.77,0
30024290,498807030.5900001,498807030.5900001,0
30024900,8917.5,0,-8917.5
30024909,17754.17,0,-17754.17
30024910,1650318.07,1650318.07,0
30024920,444404.53,444404.53,0
30024991,35105436.96,35105436.96,0
30024992,2331073.9,2331073.9,0
30024994,1343.75,1343.75,0
30024999,320432974.23,320432974.23,0
30025100,59838.56,59838.56,0
30025900,1866989.01,1866989.01,0
30029000,606054918.7700001,606054918.7700001,0
30029010,15360,15360,0
30029019,311.25,0,-311.25
30029020,420,420,0
30029090,1660,0,-1660
30029091,1677080.33,1677080.33,0
30029099,12967028.9,12967028.9,0
30031011,137659.52,137659.52,0
30031012,68066.56999999999,68066.56999999999,0
30031013,5991.17,5991.17,0
30031014,4330.82,4330.82,0
30031015,4839.08,4839.08,0
30031019,84471.39,84471.39,0
30031020,11153.45,11153.45,0
30032011,1261.56,1261.56,0
30032019,20124.46,20124.46,0
30032021,682.4,682.4,0
30032029,291400.3,291400.3,0
30032031,1020.75,1020.75,0
30032032,46530,46530,0
30032039,7272.139999999999,7272.139999999999,0
30032041,898379.1900000001,898379.1900000001,0
30032049,837.4200000000001,837.4200000000001,0
30032052,185829.16,185829.16,0
30032059,15401.55,15401.55,0
30032061,3010175.330000001,3010175.330000001,0
30032062,97,97,0
30032069,19570.05999999999,19570.05999999999,0
30032071,1232.32,1232.32,0
30032072,894.27,894.27,0
30032079,10998.43,10998.43,0
30032091,225.5,225.5,0
30032092,3508828.93,3508828.93,0
30032095,482,482,0
30032099,3727247.14,3727247.14,0
30033090,4565,0,-4565
30033100,449.37,449.37,0
30033911,3209,3209,0
30033913,260.3,260.3,0
30033914,40.99,40.99,0
30033915,43,43,0
30033917,178,178,0
30033921,12824.79,12824.79,0
30033922,447294.4800000001,447294.4800000001,0
30033925,25982.93,25982.93,0
30033926,737.5,737.5,0
30033927,1681.04,1681.04,0
30033929,7798.100000000001,7798.100000000001,0
30033933,113,113,0
30033934,35,35,0
30033939,3376.48,3376.48,0
30033991,188842.44,188842.44,0
30033994,75.75,75.75,0
30033999,155598.32,155598.32,0
30034030,525,525,0
30034090,814.1600000000001,814.1600000000001,0
30034200,1113.8,1113.8,0
30034300,4742.77,4742.77,0
30034562,45,0,-45
30034910,114,114,0
30034920,639.1,639.1,0
30034930,77.59999999999998,77.59999999999998,0
30034950,2131.23,2131.23,0
30034990,2443156.14,2443156.14,0
30036000,536.0600000000001,536.0600000000001,0
30039001,197.12,0,-197.12
30039011,3072.07,3072.07,0
30039012,99.1,99.1,0
30039013,4143.81,4143.81,0
30039014,1968.39,1968.39,0
30039015,818.85,818.85,0
30039016,13427.64,13427.64,0
30039017,2622.5,2622.5,0
30039019,906506.22,906506.22,0
30039021,285.35,285.35,0
30039024,12020.33,12020.33,0
30039029,374.08,374.08,0
30039031,10400.27,10400.27,0
30039033,328441.6,328441.6,0
30039034,738863.9499999997,738863.9499999997,0
30039037,1072.5,1072.5,0
30039039,10025.47,10025.47,0
30039041,5266.57,5266.57,0
30039042,1166.24,1166.24,0
30039043,4579.860000000001,4579.860000000001,0
30039045,65.94,65.94,0
30039046,3544.23,3544.23,0
30039047,4597.349999999999,4597.349999999999,0
30039049,846842.7699999999,846842.7699999999,0
30039051,1513.46,1513.46,0
30039052,467.27,467.27,0
30039053,24235.71,24235.71,0
30039054,60,60,0
30039055,16587.50999999999,16587.50999999999,0
30039056,42637.63999999998,42637.63999999998,0
30039057,1871.85,1871.85,0
30039059,32632.2,32632.2,0
30039061,5877,5877,0
30039062,8573.13,8573.13,0
30039064,338.96,338.96,0
30039065,45689.09,45689.09,0
30039066,180,180,0
30039067,31937.73,31937.73,0
30039069,1038702.2,1038702.2,0
30039071,162,162,0
30039072,261.44,261.44,0
30039073,318733.2499999999,318733.2499999999,0
30039074,313.81,313.81,0
30039076,13046.31,13046.31,0
30039077,1581428.53,1581428.53,0
30039078,590.36,590.36,0
30039079,11162326.66,11162326.66,0
30039081,26.99,26.99,0
30039082,1383820.25,1383820.25,0
30039083,1991.4,1991.4,0
30039084,8393.85,8393.85,0
30039085,1099.85,1099.85,0
30039086,2935.4,2935.4,0
30039087,7135.47,7135.47,0
30039088,960.6,960.6,0
30039089,8900.970000000001,8900.970000000001,0
30039091,18863.8,18863.8,0
30039094,4459.389999999999,4459.389999999999,0
30039095,3446.81,3446.81,0
30039096,5926.259999999999,5926.259999999999,0
30039099,16411639.03,16411639.03,0
30041011,3979696.219999999,3979696.219999999,0
30041012,64380199.98,64380199.98,0
30041013,9084313.6,9084313.6,0
30041014,754191.66,754191.66,0
30041015,2864571.540000001,2864571.540000001,0
30041019,19304529.17,19304529.17,0
30041020,6867455.529999999,6867455.529999999,0
30042009,114,0,-114
30042011,49153.07999999999,49153.07999999999,0
30042019,36701788.99000001,36701788.99000001,0
30042021,2919.490000000001,2919.490000000001,0
30042029,79594388.88000001,79594388.88000001,0
30042031,28050.12,28050.12,0
30042032,1795.7,1795.7,0
30042039,44606.02,44606.02,0
30042041,11795375.78,11795375.78,0
30042049,70502.26,70502.26,0
30042051,5183.799999999999,5183.799999999999,0
30042052,3698550.73,3698550.73,0
30042059,36275674.51000001,36275674.51000001,0
30042061,3230402.929999999,3230402.929999999,0
30042063,60,60,0
30042069,3973551.18,3973551.18,0
30042072,397.28,397.28,0
30042073,31363.2,31363.2,0
30042079,9254799.52,9254799.52,0
30042090,2568.8,0,-2568.8
30042091,6052.25,6052.25,0
30042092,13009595.62,13009595.62,0
30042093,105,105,0
30042094,5743.87,5743.87,0
30042095,4770.41,4770.41,0
30042099,101640408.78,101640408.78,0
30043100,44451.54999999999,44451.54999999999,0
30043200,595.85,595.85,0
30043210,6020496.740000002,6020496.740000002,0
30043220,15936.29,15936.29,0
30043290,6188048.09,6188048.09,0
30043911,139766466.68,139766466.68,0
30043912,572783.3,572783.3,0
30043913,54363.42,54363.42,0
30043914,33.9,33.9,0
30043915,52851455.24999999,52851455.24999999,0
30043916,229731.73,229731.73,0
30043917,8364853.870000003,8364853.870000003,0
30043918,180545.62,180545.62,0
30043919,73913.20999999999,73913.20999999999,0
30043921,6095658.54,6095658.54,0
30043922,3055000.55,3055000.55,0
30043923,37.8,37.8,0
30043925,125.7,125.7,0
30043926,1635,1635,0
30043927,52075.12,52075.12,0
30043929,9372383.88,9372383.88,0
30043931,3037.5,3037.5,0
30043932,159.9,159.9,0
30043933,31241.56,31241.56,0
30043936,6022.08,6022.08,0
30043937,1023.57,1023.57,0
30043939,97451347.55000003,97451347.55000003,0
30043981,92756.99999999999,92756.99999999999,0
30043990,1318.86,1318.86,0
30043991,6547281.02,6547281.02,0
30043992,22345.47999999999,22345.47999999999,0
30043994,15928.08,15928.08,0
30043999,32877512.68,32877512.68,0
30044030,117,117,0
30044040,76.71,76.71,0
30044090,15791.89,15791.89,0
30044100,36765.82000000001,36765.82000000001,0
30044200,23036.62,23036.62,0
30044240,113.4,0,-113.4
30044300,246667.5,246667.5,0
30044503,251.3,0,-251.3
30044900,75,0,-75
30044910,724.5,724.5,0
30044920,152207.72,152207.72,0
30044930,3478.46,3478.46,0
30044940,43495.77,43495.77,0
30044950,162.36,162.36,0
30044990,15865861.97,15865861.97,0
30045000,190.88,0,-190.88
30045010,8499.17,8499.17,0
30045020,2121533.49,2121533.49,0
30045030,8577093.17,8577093.17,0
30045040,6111444.919999999,6111444.919999999,0
30045050,276311.44,276311.44,0
30045060,65258.08,65258.08,0
30045090,88329073.03000002,88329073.03000002,0
30046000,7570566.04,7570566.04,0
30046900,46.65,0,-46.65
30049002,50.95,0,-50.95
30049006,140.84,0,-140.84
30049011,17301.58,17301.58,0
30049012,9134.730000000001,9134.730000000001,0
30049013,6167.46,6167.46,0
30049014,505,505,0
30049019,522932.91,522932.91,0
30049020,30,0,-30
30049021,164291.9800000001,164291.9800000001,0
30049022,1299.46,1299.46,0
30049023,1380816.28,1380816.28,0
30049024,4694686.810000001,4694686.810000001,0
30049025,3330.48,3330.48,0
30049026,15876.71,15876.71,0
30049027,147.24,147.24,0
30049028,375.54,375.54,0
30049029,18934492.95,18934492.95,0
30049031,20.6,20.6,0
30049032,186435.55,186435.55,0
30049033,155417.62,155417.62,0
30049034,14487.92,14487.92,0
30049035,28824.65999999999,28824.65999999999,0
30049036,28755.92,28755.92,0
30049037,3281172.15,3281172.15,0
30049038,986.31,986.31,0
30049039,6022323.730000001,6022323.730000001,0
30049041,693320.75,693320.75,0
30049042,25095.35,25095.35,0
30049043,1217803.59,1217803.59,0
30049044,1310.33,1310.33,0
30049045,371208.49,371208.49,0
30049046,2485409.78,2485409.78,0
30049047,137229.67,137229.67,0
30049048,850.4000000000001,850.4000000000001,0
30049049,4839187.100000001,4839187.100000001,0
30049051,2288.01,2288.01,0
30049052,1587.5,1587.5,0
30049053,1509.91,1509.91,0
30049054,17553.99,17553.99,0
30049055,33046697.54999999,33046697.54999999,0
30049057,2187.24,2187.24,0
30049058,1790.7,1790.7,0
30049059,163376261.26,163376261.26,0
30049061,1715500.91,1715500.91,0
30049062,57527260.31999999,57527260.31999999,0
30049063,13553511.56,13553511.56,0
30049064,92852.61000000002,92852.61000000002,0
30049065,41230.09,41230.09,0
30049066,148828.76,148828.76,0
30049067,25839869.63,25839869.63,0
30049068,358442.6300000001,358442.6300000001,0
30049069,55576784.38,55576784.38,0
30049071,8114519.990000001,8114519.990000001,0
30049072,3130504.9,3130504.9,0
30049073,12917590.27,12917590.27,0
30049074,76821.56999999999,76821.56999999999,0
30049075,8219.13,8219.13,0
30049076,44520.52,44520.52,0
30049077,70498.99,70498.99,0
30049078,183032.92,183032.92,0
30049079,64685155.95,64685155.95,0
30049083,380,0,-380
30049090,2736.25,0,-2736.25
30049091,52744.62999999999,52744.62999999999,0
30049092,55996.25999999999,55996.25999999999,0
30049093,4284.25,4284.25,0
30049094,56487.92,56487.92,0
30049095,191095.45,191095.45,0
30049096,4138787.6,4138787.6,0
30049097,132,132,0
30049098,37374.68,37374.68,0
30049099,99120003.45999998,99120003.45999998,0
30049199,28.5,0,-28.5
30049322,105,0,-105
30049909,1745,0,-1745
30049910,30.02,0,-30.02
30050000,612,0,-612
30051010,27866.21,27866.21,0
30051019,132.35,132.35,0
30051020,114760.04,114760.04,0
30051030,153388.54,153388.54,0
30051040,269.42,269.42,0
30051050,115330.15,115330.15,0
30051090,843333.35,843333.35,0
30055990,26.4,0,-26.4
30059000,51.8,0,-51.8
30059011,819.88,819.88,0
30059012,1220.8,1220.8,0
30059019,105352.86,105352.86,0
30059020,25952.13,25952.13,0
30059090,2944826.719999999,2944826.719999999,0
30059099,19.28,0,-19.28
30061010,24761.17,24761.17,0
30061019,10.35,10.35,0
30061020,12847.54,12847.54,0
30061090,1450106.71,1450106.71,0
30062000,25,25,0
30063011,608.2,608.2,0
30063012,234.5,234.5,0
30063016,783.25,783.25,0
30063017,510.72,510.72,0
30063018,3568.77,3568.77,0
30063019,4420,4420,0
30063021,690,690,0
30063029,21876.63,21876.63,0
30064011,275406.6800000001,275406.6800000001,0
30064012,461693.7399999999,461693.7399999999,0
30064020,44321.06,44321.06,0
30065000,109665.74,109665.74,0
30066000,1227489.2,1227489.2,0
30067000,288414.77,288414.77,0
30069110,54497.53999999999,54497.53999999999,0
30069190,24815.16,24815.16,0
30069200,264.76,264.76,0
30069300,557336.08,557336.08,0
30081020,500,0,-500
30082011,20.82,0,-20.82
30082029,34200,0,-34200
30089198,151.52,0,-151.52
30089199,3521.81,0,-3521.81
30089329,475510,0,-475510
30089429,128.94,0,-128.94
30089993,8246,0,-8246
30089999,4998.88,0,-4998.88
30101001,4117.68,0,-4117.68
30102012,425,0,-425
30140090,47.48,0,-47.48
30141052,233.8,0,-233.8
30169090,102.44,0,-102.44
30172300,48.72,0,-48.72
30174090,666.54,0,-666.54
30183119,4,0,-4
30200010,90,0,-90
30201010,57,0,-57
30239000,47.5,0,-47.5
30249041,30,0,-30
30250000,14.99,0,-14.99
30254900,108.42,0,-108.42
30259090,4,0,-4
30269090,787.64,0,-787.64
30305101,56,0,-56
30322000,85,0,-85
30350000,184.65,0,-184.65
30402500,3895.889999999999,0,-3895.889999999999
30422099,540,0,-540
30500018,1920,0,-1920
30613990,179.39,0,-179.39
30830000,82.3,0,-82.3
30870899,633,0,-633
30929091,739.6500000000001,0,-739.6500000000001
30980000,1344,0,-1344
30989000,40,0,-40
31010000,1704668313.79,1704668313.79,0
31021000,15130,0,-15130
31021010,4574602821.83,4574602821.83,0
31021090,627999323.96,627999323.96,0
31022100,2042027643.1,2042027643.1,0
31022910,436944.04,436944.04,0
31022990,142633846.19,142633846.19,0
31023000,68406117.72999999,68406117.72999999,0
31024000,327315648.74,327315648.74,0
31025000,26.5,0,-26.5
31025011,62037184.37999999,62037184.37999999,0
31025019,979686.5,979686.5,0
31025090,69427554.29,69427554.29,0
31026000,101171356.98,101171356.98,0
31028000,232291661.71,232291661.71,0
31029000,2179768357.36,2179768357.36,0
31029090,479873.44,0,-479873.44
31031010,6756651.09,6756651.09,0
31031030,282784.8800000001,282784.8800000001,0
31031100,1520805097.97,1520805097.97,0
31031900,4268548404.75,4268548404.75,0
31039011,483660519.17,483660519.17,0
31039019,73421880.31999998,73421880.31999998,0
31039090,1047229971.99,1047229971.99,0
31039291,27600,0,-27600
31040020,387.2,0,-387.2
31042010,3269726210.340001,3269726210.340001,0
31042090,8074147013.32,8074147013.32,0
31043010,99380541.58999999,99380541.58999999,0
31043090,24703568.54,24703568.54,0
31049010,2413772.88,2413772.88,0
31049090,847105659.8100001,847105659.8100001,0
31050000,311700,0,-311700
31051000,979084144.8399999,979084144.8399999,0
31052000,17452745347.62,17453330347.62,585000
31052090,585000,0,-585000
31053000,181665558.47,181665558.47,0
31053090,134302.95,134302.95,0
31054000,4137290563.3,4137290563.3,0
31054010,390000,0,-390000
31055000,198002.05,0,-198002.05
31055100,395778806.77,395778806.77,0
31055900,5710933029.73,5710933029.73,0
31056000,1907976608.42,1907976608.42,0
31059010,68901.95,0,-68901.95
31059011,107853549.28,107853549.28,0
31059019,306821537.28,306821537.28,0
31059030,1440,0,-1440
31059090,8217602046.319999,8217602046.319999,0
31089010,58.6,0,-58.6
31089199,54280,0,-54280
31100012,188,0,-188
31129090,91,0,-91
31141010,243,0,-243
31141020,1040,0,-1040
31151900,570,0,-570
31174090,3.33,0,-3.33
31191090,16,0,-16
31200100,35,0,-35
31219999,33.71,0,-33.71
31811500,10,0,-10
31822007,868.8599999999999,0,-868.8599999999999
32011000,8346.880000000001,8346.880000000001,0
32012000,393759.63,393759.63,0
32019000,70.9,0,-70.9
32019011,3556,3556,0
32019012,1543.5,1543.5,0
32019019,124937.38,124937.38,0
32019020,221877.68,221877.68,0
32019090,1545210.2,1545210.2,0
32021000,119719.67,119719.67,0
32029000,48840,0,-48840
32029011,744.98,744.98,0
32029012,259.92,259.92,0
32029013,74098,74098,0
32029019,12899.05,12899.05,0
32029021,118,118,0
32029029,1013.88,1013.88,0
32030012,274,274,0
32030013,470,470,0
32030019,767736.77,767736.77,0
32030021,6400.29,6400.29,0
32030029,75127.22,75127.22,0
32030030,767408.77,767408.77,0
32041010,500,0,-500
32041020,210,0,-210
32041100,4682378.11,4682378.11,0
32041210,133420.48,133420.48,0
32041220,5731.42,5731.42,0
32041247,171,0,-171
32041300,381958.9000000001,381958.9000000001,0
32041400,17945.88,17945.88,0
32041510,35.5,35.5,0
32041520,56.21,56.21,0
32041530,205.65,205.65,0
32041590,26434.1,26434.1,0
32041600,39959.24000000001,39959.24000000001,0
32041700,4213289.73,4213289.73,0
32041810,9570148.5,9570148.5,0
32041820,2301638.95,2301638.95,0
32041830,19640.35,19640.35,0
32041890,3576.02,3576.02,0
32041911,25,25,0
32041912,20939,20939,0
32041913,354.08,354.08,0
32041920,83610.73,83610.73,0
32041930,16688.51,16688.51,0
32041990,456333.16,456333.16,0
32042011,4178.72,4178.72,0
32042019,917.62,917.62,0
32042090,7295.22,7295.22,0
32042900,107.8,0,-107.8
32049000,3339987.06,3339987.06,0
32049039,305.68,0,-305.68
32050000,30040.73,30040.73,0
32053003,2000,0,-2000
32054000,149.4,0,-149.4
32061010,500.6,0,-500.6
32061110,256348.93,256348.93,0
32061111,165.84,165.84,0
32061119,3149.4,3149.4,0
32061120,2608.15,2608.15,0
32061130,48685.81,48685.81,0
32061910,3626473.36,3626473.36,0
32061990,4895771.79,4895771.79,0
32062000,6952.25,6952.25,0
32064100,40757.71,40757.71,0
32064290,64,64,0
32064900,88,88,0
32064920,202,202,0
32064990,8013667.130000002,8013667.130000002,0
32065011,2636,2636,0
32065019,985,985,0
32065021,2523.02,2523.02,0
32065029,8747.36,8747.36,0
32071010,420.19,420.19,0
32071090,25603.15,25603.15,0
32072010,147134.58,147134.58,0
32072099,16423.49,16423.49,0
32073000,183367.03,183367.03,0
32073029,216,0,-216
32074010,29212.5,29212.5,0
32074090,43268.85,43268.85,0
32075011,82.46,0,-82.46
32080000,110,0,-110
32081000,175.18,0,-175.18
32081010,43293807.48999998,43293807.48999998,0
32081011,613.8,0,-613.8
32081020,5897710.020000002,5897710.020000002,0
32081030,9787.4,9787.4,0
32081090,8020,0,-8020
32082010,6113.63,6113.63,0
32082011,4691133.84,4691133.84,0
32082019,14044882.51,14044882.51,0
32082020,3916867.68,3916867.68,0
32082030,44945.13,44945.13,0
32083010,525,0,-525
32083019,20.58,0,-20.58
32088010,750,0,-750
32088019,39,0,-39
32089000,928.77,0,-928.77
32089002,1620,0,-1620
32089010,62616771.2,62616771.2,0
32089019,125.92,0,-125.92
32089021,194894.72,194894.72,0
32089029,7077883.08,7077883.08,0
32089031,169381.2,169381.2,0
32089039,536144.29,536144.29,0
32089100,147.16,0,-147.16
32089299,10805.96,0,-10805.96
32090000,421,0,-421
32090010,89.9,0,-89.9
32090101,175.9,0,-175.9
32091000,250,0,-250
32091010,175993214.9400001,175993214.9400001,0
32091011,359.8,0,-359.8
32091020,3052010.390000002,3052010.390000002,0
32092019,90,0,-90
32092020,3960,0,-3960
32092355,220,0,-220
32094990,297,0,-297
32095011,114,0,-114
32095252,350,0,-350
32095558,84,0,-84
32095874,24,0,-24
32099011,177410.76,177410.76,0
32099019,7028977.2,7028977.2,0
32099020,251565.39,251565.39,0
32100000,22.14,0,-22.14
32100010,801113.98,801113.98,0
32100020,50568.46,50568.46,0
32100030,4035.28,4035.28,0
32101000,187.4,0,-187.4
32110000,130587.27,130587.27,0
32110100,21,0,-21
32119390,23.18,0,-23.18
32121000,15790.68,15790.68,0
32121010,30.1,0,-30.1
32123212,77.8,0,-77.8
32129010,119211.31,119211.31,0
32129090,848738.6400000001,848738.6400000001,0
32131000,162640.43,162640.43,0
32139000,18848.95,18848.95,0
32140000,60,0,-60
32140090,664.64,0,-664.64
32140900,2496,0,-2496
32141000,483.8,0,-483.8
32141002,300,0,-300
32141010,18290055.88,18290055.88,0
32141013,1410.24,0,-1410.24
32141020,27003368.76,27003368.76,0
32141023,85,0,-85
32141090,86.84,0,-86.84
32141900,84,0,-84
32144900,1550,0,-1550
32149000,91629216.71,91629216.71,0
32149090,805,0,-805
32149099,13.15,0,-13.15
32151100,1523132.1,1523132.1,0
32151900,1618591.95,1618591.95,0
32154678,575,0,-575
32155900,163.9,0,-163.9
32159000,6245839.550000001,6245839.550000001,0
32159100,105,0,-105
32165465,70.95,0,-70.95
32172300,186,0,-186
32174090,69.70000000000002,0,-69.70000000000002
32200000,150,0,-150
32209990,22.16,0,-22.16
32211900,1260,0,-1260
32229000,220,0,-220
32232190,721.0700000000002,0,-721.0700000000002
32239000,12,0,-12
32241000,423.44,0,-423.44
32244000,1426,0,-1426
32245000,31.25,0,-31.25
32249000,566.1000000000001,0,-566.1000000000001
32249041,3876,0,-3876
32249941,905.1,0,-905.1
32251000,3.64,0,-3.64
32259090,7,0,-7
32269090,1816.79,0,-1816.79
32290000,861.3399999999999,0,-861.3399999999999
32310000,1236,0,-1236
32323232,41.8,0,-41.8
32326633,130,0,-130
32409000,971.96,0,-971.96
32439000,67.2,0,-67.2
32454646,55,0,-55
32540000,320.84,0,-320.84
32605000,10,0,-10
32629008,7990,0,-7990
32659863,74,0,-74
32659874,143.5,0,-143.5
32690900,41.8,0,-41.8
32893289,800,0,-800
32901010,455,0,-455
32923007,50,0,-50
32992811,375.35,0,-375.35
33010000,5044.6,0,-5044.6
33011210,652073.2799999999,652073.2799999999,0
33011290,1191557.1,1191557.1,0
33011300,45133.65,45133.65,0
33011910,2975.72,2975.72,0
33011990,82152.99,82152.99,0
33012400,62681.1,62681.1,0
33012510,2838.25,2838.25,0
33012520,1970.72,1970.72,0
33012590,72330.04999999999,72330.04999999999,0
33012600,131.88,131.88,0
33012911,73137.69,73137.69,0
33012912,2082.29,2082.29,0
33012913,36.3,36.3,0
33012914,3671.15,3671.15,0
33012915,166,166,0
33012916,92.3,92.3,0
